,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs
4763,6378621166263734853,1237668298744660200,194.05882496243697,20.245828007683002,19.624248504638697,18.4594554901123,17.767166137695302,17.4060955047607,17.121263504028303,20.1886711120605,20.620042800903303,GALAXY
4764,3057277980443157792,1237664820366016590,196.936418059933,37.9893587339825,19.162212371826197,17.943603515625,17.336814880371097,17.0052318572998,16.7649898529053,19.8474979400635,20.299636840820302,GALAXY
4765,6374891664698248914,1237667443509952630,190.10803300524103,27.6838013143819,19.386886596679698,18.2086334228516,17.615364074707,17.273635864257802,17.0069675445557,20.355638504028303,20.5038471221924,GALAXY
4766,6378621188812311047,1237668297134768420,195.615799544388,19.0043406259463,19.2123699188232,18.0118465423584,17.584537506103498,17.315559387207,17.16335105896,19.3888168334961,20.7711791992188,GALAXY
4767,6374891668993216431,1237667443510280309,190.98538413986,27.610080687456698,19.7507820129395,18.3871631622314,17.6767311096191,17.2593097686768,16.943824768066403,21.037540435790998,22.457777023315398,GALAXY
4770,6374856503948478362,1237667442971967606,187.239883167533,27.429936999770497,20.0133380889893,18.1977462768555,17.2146377563477,16.776412963867198,16.4511222839355,20.8194465637207,21.0625247955322,GALAXY
4772,6378726789173217641,1237668298207330399,192.873829230285,19.8636880438946,19.3767776489258,18.1386833190918,17.573631286621097,17.224657058715803,16.997688293457,20.0876617431641,20.6209621429443,GALAXY
4774,6374856503948480470,1237667443508904138,187.40286703985902,27.7856283944942,18.6960468292236,17.689540863037102,17.2858180999756,17.112133026123,17.0728855133057,19.2766036987305,19.5098972320557,GALAXY
4775,6374891656108311694,1237667444046037170,188.126597728946,28.2511900426072,19.2041072845459,17.9780311584473,17.3917846679688,17.073602676391598,16.863897323608402,20.0367126464844,20.441114425659197,GALAXY
4776,6374856503948481515,1237667323794948210,187.79072618100602,28.0246595938664,19.4872646331787,18.0881366729736,17.5339641571045,17.1934928894043,16.971876144409197,19.610794067382802,19.9469394683838,GALAXY
4778,6374891674361924983,1237667322185646167,191.094613188279,26.725420063528198,19.1668319702148,18.064365386962898,17.4986877441406,17.1324291229248,16.950416564941403,20.1049957275391,20.1890659332275,GALAXY
4780,6379324885917762859,1237665329320624289,198.76980636182302,30.991283514628602,19.334270477294897,19.344171524047898,19.1237106323242,19.11083984375,19.2707920074463,20.0031833648682,20.8099346160889,QSO
4781,6374891632485994019,1237665226773561573,198.340143226482,31.7489970164644,19.8108234405518,18.236501693725604,17.3464698791504,16.9131145477295,16.6126461029053,20.3616943359375,21.4978885650635,GALAXY
4783,6378726722601226568,1237667442435883130,189.320999752463,26.8476574832094,19.3978443145752,18.2834739685059,17.5306186676025,17.0720100402832,16.8133659362793,20.319599151611303,21.603858947753896,GALAXY
4784,6378726711863808025,1237667442435424271,188.053011679876,26.872903161258698,19.4355506896973,17.983362197876,17.2803268432617,16.8660469055176,16.6241455078125,20.2687721252441,21.528980255127,GALAXY
4786,6374856406237973269,1237665129080619043,184.364356154679,35.5545432339501,18.616632461547898,17.3174133300781,16.6064834594727,16.2301235198975,15.974350929260302,19.2931118011475,19.5301513671875,GALAXY
4787,6378726779509541002,1237668299280482432,191.50136217971698,20.8950261248312,19.698413848877,18.4668464660645,17.8210563659668,17.449642181396502,17.227718353271502,20.573053359985398,20.452100753784197,GALAXY
4788,3061640842582169150,1237667915958386716,187.84519150336,20.236904701241397,20.465908050537102,18.5691165924072,17.663227081298803,17.2511920928955,17.079692840576197,21.245380401611303,21.973031997680696,GALAXY
4789,6378550774970977571,1237667446737535115,204.161303715294,23.3343175792205,18.5893020629883,17.51318359375,17.058151245117198,16.7227687835693,16.5655479431152,19.5885334014893,19.8610572814941,GALAXY
4790,6374891655034572005,1237665441513472114,188.841470516358,29.5713040943537,18.290210723877,17.032171249389602,16.521051406860398,16.1988353729248,16.0273551940918,19.0846061706543,19.705274581909197,GALAXY
4792,6374680585309260568,1237664817676550241,182.160319842389,36.4826542029262,19.461833953857397,18.1372375488281,17.4202346801758,17.0257129669189,16.746603012085,20.2994174957275,20.7281723022461,GALAXY
4793,6379324884844021547,1237665329320951874,199.667302861517,30.964626623841,18.773525238037102,18.5464839935303,18.6894512176514,18.4774799346924,18.5157070159912,19.408704757690398,20.257257461547898,QSO
4795,6378726763403414925,1237668297668427977,187.897812046714,19.6670975383915,20.401454925537102,20.0768737792969,20.0532054901123,20.1407642364502,19.921678543090803,20.8415241241455,21.1182498931885,QSO
4796,6374715751427738198,1237664674328412306,200.95973641979697,37.36650812071571,18.9122085571289,17.671949386596697,17.074970245361303,16.731248855590803,16.5179557800293,19.868860244751,20.3418807983398,GALAXY
4797,6378621224245791398,1237667910600491237,203.127562436276,23.2284975429425,19.1022510528564,17.9887752532959,17.5523815155029,17.253116607665998,17.0619430541992,19.7623138427734,19.8572101593018,GALAXY
4798,6378550774970977763,1237667446737338567,203.629550974343,23.3692597452028,19.6767406463623,18.5182476043701,17.685245513915998,17.2413005828857,16.9814167022705,20.768375396728498,21.002374649047898,GALAXY
4800,6374856492137317660,1237667323256963246,184.85555771914397,27.548616010005198,19.2388381958008,17.9107131958008,17.2425155639648,16.863910675048803,16.6736469268799,20.7279415130615,21.4523239135742,GALAXY
4801,6374750942242276538,1237662223537733685,205.52481447248402,37.0412081297397,15.400053024292,14.1481943130493,13.4958143234253,13.1909399032593,12.864097595214801,16.5498466491699,17.102005004882802,GALAXY
4802,6378621192033536976,1237667912209989715,200.485671655693,24.729020049600898,18.748363494873,17.848491668701197,17.5839557647705,17.4355888366699,17.3007545471191,19.614759445190398,19.7171230316162,GALAXY
4803,6378621192033536927,1237667912210055279,200.623676057202,24.736502557656003,19.4301147460938,17.9673480987549,17.258010864257802,16.8374137878418,16.5777072906494,20.1593608856201,21.788063049316396,GALAXY
4804,6378726741928577933,1237668297667575911,185.87664357662499,19.6322194224985,18.5801887512207,17.779466629028303,17.475702285766598,17.073467254638697,17.007911682128903,19.2148494720459,19.530349731445302,GALAXY
4806,6374715750353997315,1237664674328871096,202.351148782322,37.241665960955295,19.2919311523438,18.0662441253662,17.7130527496338,17.4023780822754,17.286521911621097,19.6958122253418,20.0426044464111,GALAXY
4807,6378550774970977571,1237667446737535115,204.161303715294,23.3343175792205,18.5893020629883,17.51318359375,17.058151245117198,16.7227687835693,16.5655479431152,19.5885334014893,19.8610572814941,GALAXY
4808,6378550774970977009,1237667446737403988,203.761893513076,23.1965718404212,19.6169757843018,18.421251296997102,17.7640056610107,17.4319744110107,17.3010406494141,20.0203819274902,20.9365406036377,GALAXY
4809,6374856432007775397,1237665329852776567,186.09360254043997,32.2095222406028,18.7324180603027,17.591083526611303,17.0929889678955,16.8312873840332,16.6396484375,19.5327091217041,19.900686264038104,GALAXY
4811,6374680538064621758,1237662225141989475,187.23082433710098,40.1248707656395,19.0750122070313,17.9034118652344,17.3702735900879,17.0575389862061,16.8485412597656,19.9730224609375,20.4334392547607,GALAXY
4818,6374856498579770736,1237667323794161801,185.72669369174,27.998589989264,19.1751079559326,17.784143447876,17.4073238372803,17.1850986480713,17.0654716491699,19.9069194793701,20.0909271240234,GALAXY
4819,6374856419122875824,1237665128541847587,179.112237427331,34.9249683080764,19.9060077667236,18.8805561065674,17.887161254882802,17.4949798583984,22.5732078552246,20.3507137298584,21.6690673828125,GALAXY
4821,6374680534843394996,1237662225143431354,191.43396922335302,39.887571472823296,19.5939884185791,18.180959701538104,17.391595840454098,16.9963722229004,16.6742725372314,20.4637145996094,20.562397003173803,GALAXY
4822,6374680525179717755,1237662226216583240,189.86123229078098,40.7884934172297,19.500408172607397,18.3509368896484,17.6241226196289,17.223323822021502,17.0131130218506,20.238233566284197,21.3064060211182,GALAXY
4825,3054181755699337817,1237665442053226698,196.449744951185,29.5916175826908,22.8044052124023,19.779977798461896,18.214376449585,17.627178192138697,17.2597064971924,23.2549018859863,23.523633956909197,GALAXY
4828,6374856438450228697,1237665330924421288,180.36405224930098,33.0189889898071,18.497875213623,17.3230056762695,16.7775573730469,16.5403537750244,16.32346534729,19.300241470336896,20.435560226440398,GALAXY
4829,6374680548802039574,1237662224068444244,187.675262213758,39.2680687352824,20.143871307373,19.9316787719727,19.900680541992198,19.7698860168457,19.9018058776855,20.9964275360107,21.6800193786621,QSO
4830,3156673831594107806,1237662225679188106,188.132339310071,40.5236500733255,19.985782623290998,19.4191608428955,18.52370262146,18.1265830993652,17.8607807159424,20.465032577514602,21.4877777099609,GALAXY
4833,6374856491063577756,1237667252942012528,184.846090244404,28.989704874530897,18.488845825195302,17.2364082336426,16.630052566528303,16.3142375946045,16.098609924316403,20.0154781341553,20.5593528747559,GALAXY
4834,6374856484621125178,1237667444581335116,184.068573812705,28.612612435022697,18.666555404663104,17.5721588134766,17.0456371307373,16.7027320861816,16.4687328338623,19.9230003356934,20.4337310791016,GALAXY
4835,6374856428786552803,1237665024365822056,178.403163538282,34.21178918158,19.4533290863037,18.3327960968018,17.8023071289063,17.5023441314697,17.3397598266602,19.822072982788104,20.0217304229736,GALAXY
4836,6374856429860292444,1237665126930579509,177.50753079536997,33.5913098653145,19.8318767547607,18.651531219482397,17.8532428741455,17.4548053741455,17.1821308135986,20.3326587677002,20.787467956543,GALAXY
4837,6374680578866810609,1237664817679106075,189.31605664258203,36.4584007421721,18.3962650299072,17.3344020843506,17.0835876464844,17.0180225372314,16.905950546264602,18.2352046966553,18.5277271270752,GALAXY
4839,6379324897728925549,1237665442590883950,198.47019031431,29.7498031237862,19.403949737548803,18.2211589813232,17.7396183013916,17.3989505767822,17.2063369750977,19.8246841430664,20.1712818145752,GALAXY
4840,6379324897728925549,1237665442590883950,198.47019031431,29.7498031237862,19.403949737548803,18.2211589813232,17.7396183013916,17.3989505767822,17.2063369750977,19.8246841430664,20.1712818145752,GALAXY
4841,6379324869811637551,1237665330933661733,205.30127314775902,31.412408910489503,19.7614898681641,18.2517108917236,17.4578018188477,17.0474529266357,16.7483921051025,20.541172027587898,20.7535018920898,GALAXY
4842,3129511496341528614,1237665226776445100,206.00935016687401,30.699711122310198,19.2512226104736,18.0106563568115,17.4915904998779,17.2013053894043,16.9906616210938,20.3836631774902,20.8976612091064,GALAXY
4844,6374856449187646134,1237665329313874104,180.636949956544,31.6546954635231,20.4313335418701,20.1434383392334,20.486770629882802,20.570972442627,21.617355346679698,20.458251953125,20.0146522521973,STAR
4846,6374856438450228838,1237665227840487565,180.033455542812,33.1409133709851,17.4956035614014,16.2703056335449,15.697977066039998,15.369527816772498,15.1305637359619,18.767614364624,18.8258953094482,GALAXY
4849,6379324878401571734,1237665329323442396,206.070223146987,29.903354882920603,19.1459922790527,18.150470733642603,17.671977996826197,17.4364624023438,17.416522979736303,20.4136962890625,20.906061172485398,GALAXY
4851,6379324880549053216,1237665225702047831,204.096480545237,30.0209411976823,18.5737228393555,17.785232543945302,17.5097389221191,17.3755779266357,17.2577247619629,19.0560913085938,19.1473445892334,GALAXY
4852,6379324869811637055,1237665227312857273,204.92130103744597,31.269718264865197,19.644451141357397,18.314132690429698,17.6731185913086,17.3277969360352,17.0692844390869,20.5245037078857,21.1251907348633,GALAXY
4854,6374856453482612659,1237667209989783642,177.70907849434101,28.710540292281603,19.0245342254639,17.9947299957275,17.5315799713135,17.221361160278303,17.0377216339111,19.8034820556641,20.274005889892603,GALAXY
4855,6374856457777582022,1237667324328149335,178.254368786136,28.2399321261553,18.7723770141602,17.668756484985398,17.147161483764602,16.8337268829346,16.683256149292,19.3942031860352,20.2053394317627,GALAXY
4857,6379324914908794780,1237665442056372354,204.62116834931598,28.5462641463522,19.2206630706787,17.892240524292,17.31103515625,16.956241607665998,16.7803421020508,20.048160552978498,20.4561862945557,GALAXY
4861,6374750943316019480,1237662224074080481,204.095964687607,37.6216690661203,18.667306900024396,17.6331844329834,17.1733932495117,16.8915405273438,16.6868019104004,19.7173233032227,20.1738605499268,GALAXY
4862,6374715728879158822,1237662225147691163,203.887107589348,38.6045757536765,19.5503196716309,18.3919925689697,17.5673522949219,17.1317539215088,16.8581695556641,20.202495574951197,20.7215518951416,GALAXY
4866,6374856415901650811,1237665024904134759,182.30374813154302,34.839966808609,19.3818645477295,18.1945953369141,17.4168663024902,17.0209999084473,16.7413845062256,20.2054138183594,20.232593536377,GALAXY
4867,6374891648592122847,1237665329318068291,191.86448898797403,31.5915541354912,19.9296779632568,19.8525276184082,19.784538269043,19.9106826782227,19.9448566436768,20.047004699707,21.1045360565186,QSO
4869,6374715735321612949,1237664295830814852,195.723366809451,40.3323513921869,19.747362136840803,18.278507232665998,17.510950088501,17.131151199340803,16.860670089721697,21.425739288330103,22.191957473754897,GALAXY
4870,6374856435229000220,1237665329851662423,183.060235551324,32.2274493234169,19.3666172027588,18.234790802002,17.7232875823975,17.4029407501221,17.2570114135742,19.9808120727539,20.6903896331787,GALAXY
4871,6374856447040164992,1237665329851465868,182.634671126334,32.157754572102,20.050922393798803,18.4860916137695,17.5684547424316,17.1607398986816,16.8439826965332,20.726421356201197,21.818983078002898,GALAXY
4872,6374856447040164323,1237665226230792443,182.54768964279498,32.0070103742765,19.9448738098145,18.575750350952102,17.6093482971191,17.1250305175781,16.7850437164307,21.196683883667,20.838914871215803,GALAXY
4875,6379324903097634774,1237665440980861069,199.95520533619202,28.4560075498582,19.072353363037102,18.1404094696045,17.759717941284197,17.4459762573242,17.2950115203857,19.6586818695068,20.0034351348877,GALAXY
